"Package","Group","AssetType","Category","Tags","Placement","Name","Path","SizeKB","UseHint"
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Detail_SandySoil_Albedo","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Detail_SandySoil_Albedo.tif","1826.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Detail_SandySoil_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Detail_SandySoil_Normal.tif","6177.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","Ground/Area","Ground_AO","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Ground_AO.png","3752.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","Ground/Area","Ground_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Ground_Normal.png","26222.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","Ground/Area","Ground_SpecularSmoothness","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Ground_SpecularSmoothness.png","25245.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Nature; Comic Text; Volumetric System","","Plant_Color","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Plant_Color.png","676","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Nature; Comic Text; Volumetric System","","Plant_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Plant_Normal.png","672.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Nature; Comic Text; Volumetric System","","Plant2_Color","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Plant2_Color.png","684.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Nature; Comic Text; Volumetric System","","Plant2_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Plant2_Normal.png","676.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_1_AlbedoTransparency","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_1_AlbedoTransparency.png","4310.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_1_AO","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_1_AO.png","151.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_1_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_1_Normal.png","1574.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_1_SpecularSmoothness","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_1_SpecularSmoothness.png","319.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_2_AlbedoTransparency","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_2_AlbedoTransparency.png","1736.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_2_AO","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_2_AO.png","170.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_2_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_2_Normal.png","2260.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_2_SpecularSmoothness","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_2_SpecularSmoothness.png","430.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_3_AlbedoTransparency","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_3_AlbedoTransparency.png","1491.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_3_AO","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_3_AO.png","162.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_3_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_3_Normal.png","5967.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_3_SpecularSmoothness","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_3_SpecularSmoothness.png","331.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_Big_AlbedoTransparency","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_Big_AlbedoTransparency.png","5131.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_Big_AO","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_Big_AO.png","904.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_Big_Normal","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_Big_Normal.png","4739.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Rock_Big_SpecularSmoothness","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Textures/Rock_Big_SpecularSmoothness.png","931.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Weather; Volumetric System","","DemoTerrain","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/Environment/Terrain/DemoTerrain.asset","1913.1","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / DemoAncientLands","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","LightingData","Assets/ThirdParty/VolumetricFog2/Demo/DemoAncientLands/LightingData.asset","17.8","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / DemoBasic","Demo Scene","Demo Scene","Air/Dust/Fog; Volumetric System","","DemoBasic","Assets/ThirdParty/VolumetricFog2/Demo/DemoBasic/DemoBasic.unity","34.2","Open to inspect vendor timing, lighting, camera, and timeline organization."
"Volumetric Fog & Mist 2","Demo / DemoBasic","Material","Material","Air/Dust/Fog; Volumetric System","Ground/Area","groundMat","Assets/ThirdParty/VolumetricFog2/Demo/DemoBasic/Materials/groundMat.mat","3.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoBasic","Material","Material","Air/Dust/Fog; Volumetric System","","occluderMat","Assets/ThirdParty/VolumetricFog2/Demo/DemoBasic/Materials/occluderMat.mat","3.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoBasic","Texture","Texture","Air/Dust/Fog; Volumetric System","","building","Assets/ThirdParty/VolumetricFog2/Demo/DemoBasic/Materials/building.png","175.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoBasic","Texture","Texture","Air/Dust/Fog; Volumetric System","","grass_C","Assets/ThirdParty/VolumetricFog2/Demo/DemoBasic/Materials/grass_C.png","6204","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoBasic","Texture","Texture","Air/Dust/Fog; Volumetric System","","grass_N","Assets/ThirdParty/VolumetricFog2/Demo/DemoBasic/Materials/grass_N.png","6617.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoBasic","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","LightingData","Assets/ThirdParty/VolumetricFog2/Demo/DemoBasic/DemoBasic/LightingData.asset","17.3","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / DemoFans","Animation Clip","Animation Clip","Air/Dust/Fog; Volumetric System","","DemoFans_CameraAnimation","Assets/ThirdParty/VolumetricFog2/Demo/DemoFans/DemoFans_CameraAnimation.anim","9.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoFans","Animator Controller","Animator Controller","Air/Dust/Fog; Volumetric System","","Main Camera","Assets/ThirdParty/VolumetricFog2/Demo/DemoFans/Main Camera.controller","2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoFans","Demo Scene","Demo Scene","Air/Dust/Fog; Volumetric System","","DemoFans","Assets/ThirdParty/VolumetricFog2/Demo/DemoFans/DemoFans.unity","707.1","Open to inspect vendor timing, lighting, camera, and timeline organization."
"Volumetric Fog & Mist 2","Demo / DemoFans","Material","Material","Air/Dust/Fog; Volumetric System","","DarkGrey","Assets/ThirdParty/VolumetricFog2/Demo/DemoFans/Models/DarkGrey.mat","5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoFans","Material","Material","Air/Dust/Fog; Volumetric System","","DarkWalls","Assets/ThirdParty/VolumetricFog2/Demo/DemoFans/Models/DarkWalls.mat","3.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoFans","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","InteriorDemoProfile","Assets/ThirdParty/VolumetricFog2/Demo/DemoFans/InteriorDemoProfile.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / DemoFogOfWar","Demo Scene","Demo Scene","Air/Dust/Fog; Volumetric System","","DemoFogOfWar","Assets/ThirdParty/VolumetricFog2/Demo/DemoFogOfWar/DemoFogOfWar.unity","43.3","Open to inspect vendor timing, lighting, camera, and timeline organization."
"Volumetric Fog & Mist 2","Demo / DemoShaderGraph","Demo Scene","Demo Scene","Air/Dust/Fog; Volumetric System","","DemoShaderGraph","Assets/ThirdParty/VolumetricFog2/Demo/DemoShaderGraph/DemoShaderGraph.unity","662.7","Open to inspect vendor timing, lighting, camera, and timeline organization."
"Volumetric Fog & Mist 2","Demo / DemoShaderGraph","Material","Material","Fire; Air/Dust/Fog; Volumetric System","","ParticlesUnlitWithFog","Assets/ThirdParty/VolumetricFog2/Demo/DemoShaderGraph/ParticlesUnlitWithFog.mat","4.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoShaderGraph","Material","Material","Air/Dust/Fog; Volumetric System","","SoftParticleWithFog","Assets/ThirdParty/VolumetricFog2/Demo/DemoShaderGraph/SoftParticleWithFog.mat","4.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoShaderGraph","Texture","Texture","Air/Dust/Fog; Volumetric System","","Particle","Assets/ThirdParty/VolumetricFog2/Demo/DemoShaderGraph/Particle.png","23.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / DemoShaderGraph","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Fog Profile","Assets/ThirdParty/VolumetricFog2/Demo/DemoShaderGraph/Fog Profile.asset","3.7","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Noise Textures","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Noise1","Assets/ThirdParty/VolumetricFog2/Demo/Noise Textures/Noise1.png","35.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / Noise Textures","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Noise2","Assets/ThirdParty/VolumetricFog2/Demo/Noise Textures/Noise2.png","45.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / Noise Textures","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Noise3","Assets/ThirdParty/VolumetricFog2/Demo/Noise Textures/Noise3.png","43.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / Noise Textures","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","Noise4","Assets/ThirdParty/VolumetricFog2/Demo/Noise Textures/Noise4.png","24.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","DistanceFog","Assets/ThirdParty/VolumetricFog2/Demo/Presets/DistanceFog.asset","4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Distant Fog Only 1","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Distant Fog Only 1.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Distant Fog Only 2","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Distant Fog Only 2.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Fog","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Fog.asset","3.5","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Foggy Lake","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Foggy Lake.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","FogOfWarScenePresets","Assets/ThirdParty/VolumetricFog2/Demo/Presets/FogOfWarScenePresets.asset","2.8","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","Ground/Area","Frosted Ground","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Frosted Ground.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Heavy Clouds","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Heavy Clouds.asset","3.5","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Heavy Fog","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Heavy Fog.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Heavy Fog 2","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Heavy Fog 2.asset","3.5","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Low Clouds","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Low Clouds.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Mist","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Mist.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Sand Storm 1","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Sand Storm 1.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Sand Storm 2","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Sand Storm 2.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Sea Clouds","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Sea Clouds.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Smoke","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Smoke.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Poison/Gas; Air/Dust/Fog; Volumetric System","","Toxic Swamp","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Toxic Swamp.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / Presets","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","Windy Mist","Assets/ThirdParty/VolumetricFog2/Demo/Presets/Windy Mist.asset","3.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / URP Pipeline Settings","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","UniversalRenderPipelineAsset","Assets/ThirdParty/VolumetricFog2/Demo/URP Pipeline Settings/UniversalRenderPipelineAsset.asset","4.5","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / URP Pipeline Settings","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","UniversalRenderPipelineAsset_Renderer","Assets/ThirdParty/VolumetricFog2/Demo/URP Pipeline Settings/UniversalRenderPipelineAsset_Renderer.asset","3.1","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Demo / URP Pipeline Settings","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","UniversalRenderPipelineGlobalSettings","Assets/ThirdParty/VolumetricFog2/Demo/URP Pipeline Settings/UniversalRenderPipelineGlobalSettings.asset","1.2","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Runtime resources","Material","Material","Air/Dust/Fog; Volumetric System","","Empty","Assets/ThirdParty/VolumetricFog2/Resources/Prefabs/Empty.mat","2.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Prefab","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","FogSubVolume","Assets/ThirdParty/VolumetricFog2/Resources/Prefabs/FogSubVolume.prefab","1.3","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Runtime resources","Prefab","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","FogVolume2D","Assets/ThirdParty/VolumetricFog2/Resources/Prefabs/FogVolume2D.prefab","3.1","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","Blur","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/Blur.shader","3.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","DepthOnly","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/DepthOnly.shader","2.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","DistantFog","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/DistantFog.shader","7.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","Empty","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/Empty.shader","1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","FogOfWarBlur","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/FogOfWarBlur.shader","2.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","Noise2DGen","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/Noise2DGen.shader","1.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","Turbulence2D","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/Turbulence2D.shader","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","VolumetricFog2DURP","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/VolumetricFog2DURP.shader","7.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader","Shader","Air/Dust/Fog; Volumetric System","","VolumetricFogDebug","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/VolumetricFogDebug.shader","1.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader Graph","Shader Graph","Air/Dust/Fog; Volumetric System","","LitTranspWithFog","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/ShaderGraphs/LitTranspWithFog.shadergraph","50.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Shader Graph","Shader Graph","Air/Dust/Fog; Volumetric System","","UnlitTranspWithFog","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/ShaderGraphs/UnlitTranspWithFog.shadergraph","43.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","BlueNoiseVF128","Assets/ThirdParty/VolumetricFog2/Resources/Textures/BlueNoiseVF128.png","61.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Texture","Texture","Air/Dust/Fog; Comic Text; Volumetric System","","NoiseTex256","Assets/ThirdParty/VolumetricFog2/Resources/Textures/NoiseTex256.png","46","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Fog & Mist 2","Runtime resources","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Comic Text; Volumetric System","","NoiseTex3D","Assets/ThirdParty/VolumetricFog2/Resources/Textures/NoiseTex3D.asset","2048.7","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Runtime resources","Unity Asset","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","VolumetricFogDepthRenderer","Assets/ThirdParty/VolumetricFog2/Resources/Shaders/VolumetricFogDepthRenderer.asset","1.7","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog & Mist 2","Volumetric Fog & Mist 2","Readme/Text","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","README","Assets/ThirdParty/VolumetricFog2/README.txt","16.2","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog Bundle Archives","Volumetric Fog Bundle Archives","Readme/Text","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","_README","Assets/ThirdParty/VolumetricFogBundle/_README.txt","0.7","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Fog Bundle Archives","Volumetric Fog Bundle Archives","UnityPackage Archive","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","VolumetricAndDynamicFog_Builtin","Assets/ThirdParty/VolumetricFogBundle/Builtin/VolumetricAndDynamicFog_Builtin.unitypackage","151178","Scene atmosphere system; needs URP RendererFeature/Volume settings."
